#URI 1	Label 1	URI 2	Label 2	Confidence	Family votes	Families	System votes	Systems
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Lamina_lucida	lamina lucida	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Lamina_Lucida	lamina lucida	0.98	16	ALOD2Vec;AML;DKPAOM;DKPAOMLite;DOME;FCA-Map;FCAMapX;KEPLER;Lily;LogMap;ONTOEMMA;POMAP;SANOM;WikiV3;XMap;YAM	22	ALOD2Vec;AML;DKPAOM;DKPAOMLite;DOME;FCAMapX;FCA_Map;KEPLER;LYAM;Lily;LogMap;LogMapBio;LogMapLite;LogMapLt;ONTOEMMA;POMAP;POMAP++;SANOM;WikiV3;XMap;XMap2;YAMBIO
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Axoaxonic_synapse	axoaxonic synapse	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Axoaxonic_Synapse	axoaxonic synapse	1.0	17	ALOD2Vec;AML;Alin;DKPAOM;DKPAOMLite;DOME;FCA-Map;FCAMapX;KEPLER;Lily;LogMap;ONTOEMMA;POMAP;SANOM;WikiV3;XMap;YAM	23	ALOD2Vec;AML;Alin;DKPAOM;DKPAOMLite;DOME;FCAMapX;FCA_Map;KEPLER;LYAM;Lily;LogMap;LogMapBio;LogMapLite;LogMapLt;ONTOEMMA;POMAP;POMAP++;SANOM;WikiV3;XMap;XMap2;YAMBIO
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Alanine	alanine	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Alanine	ala	1.0	17	ALOD2Vec;AML;Alin;DKPAOM;DKPAOMLite;DOME;FCA-Map;FCAMapX;KEPLER;Lily;LogMap;ONTOEMMA;POMAP;SANOM;WikiV3;XMap;YAM	23	ALOD2Vec;AML;Alin;DKPAOM;DKPAOMLite;DOME;FCAMapX;FCA_Map;KEPLER;LYAM;Lily;LogMap;LogMapBio;LogMapLite;LogMapLt;ONTOEMMA;POMAP;POMAP++;SANOM;WikiV3;XMap;XMap2;YAMBIO
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Thoracic_ganglion	ganglia thoracica	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Thoracic_Ganglion	thoracic ganglion	1.0	17	ALOD2Vec;AML;Alin;DKPAOM;DKPAOMLite;DOME;FCA-Map;FCAMapX;KEPLER;Lily;LogMap;ONTOEMMA;POMAP;SANOM;WikiV3;XMap;YAM	23	ALOD2Vec;AML;Alin;DKPAOM;DKPAOMLite;DOME;FCAMapX;FCA_Map;KEPLER;LYAM;Lily;LogMap;LogMapBio;LogMapLite;LogMapLt;ONTOEMMA;POMAP;POMAP++;SANOM;WikiV3;XMap;XMap2;YAMBIO
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Transverse_facial_artery	arteria transversa faciei	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Transverse_Facial_Artery	transverse facial artery	1.0	17	ALOD2Vec;AML;Alin;DKPAOM;DKPAOMLite;DOME;FCA-Map;FCAMapX;KEPLER;Lily;LogMap;ONTOEMMA;POMAP;SANOM;WikiV3;XMap;YAM	23	ALOD2Vec;AML;Alin;DKPAOM;DKPAOMLite;DOME;FCAMapX;FCA_Map;KEPLER;LYAM;Lily;LogMap;LogMapBio;LogMapLite;LogMapLt;ONTOEMMA;POMAP;POMAP++;SANOM;WikiV3;XMap;XMap2;YAMBIO
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Yolk_sac	yolk sac	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Yolk_Sac	yolk sac	1.0	17	ALOD2Vec;AML;Alin;DKPAOM;DKPAOMLite;DOME;FCA-Map;FCAMapX;KEPLER;Lily;LogMap;ONTOEMMA;POMAP;SANOM;WikiV3;XMap;YAM	23	ALOD2Vec;AML;Alin;DKPAOM;DKPAOMLite;DOME;FCAMapX;FCA_Map;KEPLER;LYAM;Lily;LogMap;LogMapBio;LogMapLite;LogMapLt;ONTOEMMA;POMAP;POMAP++;SANOM;WikiV3;XMap;XMap2;YAMBIO
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Occipital_artery	arteria occipitalis	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Occipital_Artery	occipital artery	1.0	17	ALOD2Vec;AML;Alin;DKPAOM;DKPAOMLite;DOME;FCA-Map;FCAMapX;KEPLER;Lily;LogMap;ONTOEMMA;POMAP;SANOM;WikiV3;XMap;YAM	23	ALOD2Vec;AML;Alin;DKPAOM;DKPAOMLite;DOME;FCAMapX;FCA_Map;KEPLER;LYAM;Lily;LogMap;LogMapBio;LogMapLite;LogMapLt;ONTOEMMA;POMAP;POMAP++;SANOM;WikiV3;XMap;XMap2;YAMBIO
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Enteric_ganglion	intramural ganglion	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Enteric_Ganglion	enteric ganglion	1.0	17	ALOD2Vec;AML;Alin;DKPAOM;DKPAOMLite;DOME;FCA-Map;FCAMapX;KEPLER;Lily;LogMap;ONTOEMMA;POMAP;SANOM;WikiV3;XMap;YAM	23	ALOD2Vec;AML;Alin;DKPAOM;DKPAOMLite;DOME;FCAMapX;FCA_Map;KEPLER;LYAM;Lily;LogMap;LogMapBio;LogMapLite;LogMapLt;ONTOEMMA;POMAP;POMAP++;SANOM;WikiV3;XMap;XMap2;YAMBIO
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Labial_salivary_gland	labial salivary gland	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Labial_Salivary_Gland	labial salivary gland	0.98	16	ALOD2Vec;AML;Alin;DKPAOM;DKPAOMLite;DOME;FCA-Map;FCAMapX;KEPLER;LogMap;ONTOEMMA;POMAP;SANOM;WikiV3;XMap;YAM	22	ALOD2Vec;AML;Alin;DKPAOM;DKPAOMLite;DOME;FCAMapX;FCA_Map;KEPLER;LYAM;LogMap;LogMapBio;LogMapLite;LogMapLt;ONTOEMMA;POMAP;POMAP++;SANOM;WikiV3;XMap;XMap2;YAMBIO
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Lower_eyelid	inferior eyelid	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Lower_Eyelid	lower eyelid	1.0	17	ALOD2Vec;AML;Alin;DKPAOM;DKPAOMLite;DOME;FCA-Map;FCAMapX;KEPLER;Lily;LogMap;ONTOEMMA;POMAP;SANOM;WikiV3;XMap;YAM	23	ALOD2Vec;AML;Alin;DKPAOM;DKPAOMLite;DOME;FCAMapX;FCA_Map;KEPLER;LYAM;Lily;LogMap;LogMapBio;LogMapLite;LogMapLt;ONTOEMMA;POMAP;POMAP++;SANOM;WikiV3;XMap;XMap2;YAMBIO
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Simple_columnar_epithelium	epithelium simplex columnare	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Simple_Columnar_Epithelium	simple columnar epithelium	1.0	17	ALOD2Vec;AML;Alin;DKPAOM;DKPAOMLite;DOME;FCA-Map;FCAMapX;KEPLER;Lily;LogMap;ONTOEMMA;POMAP;SANOM;WikiV3;XMap;YAM	23	ALOD2Vec;AML;Alin;DKPAOM;DKPAOMLite;DOME;FCAMapX;FCA_Map;KEPLER;LYAM;Lily;LogMap;LogMapBio;LogMapLite;LogMapLt;ONTOEMMA;POMAP;POMAP++;SANOM;WikiV3;XMap;XMap2;YAMBIO
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Vasoactive_intestinal_peptide	vasoactive intestinal peptide	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Vasoactive_Intestinal_Peptide	vasoactive intestinal polypeptide	1.0	17	ALOD2Vec;AML;Alin;DKPAOM;DKPAOMLite;DOME;FCA-Map;FCAMapX;KEPLER;Lily;LogMap;ONTOEMMA;POMAP;SANOM;WikiV3;XMap;YAM	23	ALOD2Vec;AML;Alin;DKPAOM;DKPAOMLite;DOME;FCAMapX;FCA_Map;KEPLER;LYAM;Lily;LogMap;LogMapBio;LogMapLite;LogMapLt;ONTOEMMA;POMAP;POMAP++;SANOM;WikiV3;XMap;XMap2;YAMBIO
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Soft_palate	velum palatinum	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Soft_Palate	soft palate	1.0	17	ALOD2Vec;AML;Alin;DKPAOM;DKPAOMLite;DOME;FCA-Map;FCAMapX;KEPLER;Lily;LogMap;ONTOEMMA;POMAP;SANOM;WikiV3;XMap;YAM	23	ALOD2Vec;AML;Alin;DKPAOM;DKPAOMLite;DOME;FCAMapX;FCA_Map;KEPLER;LYAM;Lily;LogMap;LogMapBio;LogMapLite;LogMapLt;ONTOEMMA;POMAP;POMAP++;SANOM;WikiV3;XMap;XMap2;YAMBIO
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Nucleus_ambiguus	nucleus ambiguus	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Nucleus_Ambiguus	nucleus ambiguus	1.0	17	ALOD2Vec;AML;Alin;DKPAOM;DKPAOMLite;DOME;FCA-Map;FCAMapX;KEPLER;Lily;LogMap;ONTOEMMA;POMAP;SANOM;WikiV3;XMap;YAM	23	ALOD2Vec;AML;Alin;DKPAOM;DKPAOMLite;DOME;FCAMapX;FCA_Map;KEPLER;LYAM;Lily;LogMap;LogMapBio;LogMapLite;LogMapLt;ONTOEMMA;POMAP;POMAP++;SANOM;WikiV3;XMap;XMap2;YAMBIO
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Hemidesmosome	hemidesmosome	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Hemidesmosome	hemidesmosome	1.0	17	ALOD2Vec;AML;Alin;DKPAOM;DKPAOMLite;DOME;FCA-Map;FCAMapX;KEPLER;Lily;LogMap;ONTOEMMA;POMAP;SANOM;WikiV3;XMap;YAM	23	ALOD2Vec;AML;Alin;DKPAOM;DKPAOMLite;DOME;FCAMapX;FCA_Map;KEPLER;LYAM;Lily;LogMap;LogMapBio;LogMapLite;LogMapLt;ONTOEMMA;POMAP;POMAP++;SANOM;WikiV3;XMap;XMap2;YAMBIO
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Superior_vestibular_nucleus	nucleus vestibularis superior	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Superior_Vestibular_Nucleus	superior vestibular nucleus	1.0	17	ALOD2Vec;AML;Alin;DKPAOM;DKPAOMLite;DOME;FCA-Map;FCAMapX;KEPLER;Lily;LogMap;ONTOEMMA;POMAP;SANOM;WikiV3;XMap;YAM	23	ALOD2Vec;AML;Alin;DKPAOM;DKPAOMLite;DOME;FCAMapX;FCA_Map;KEPLER;LYAM;Lily;LogMap;LogMapBio;LogMapLite;LogMapLt;ONTOEMMA;POMAP;POMAP++;SANOM;WikiV3;XMap;XMap2;YAMBIO
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Cytoskeletal_filament	cytoskeletal filament	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Filament	cytoskeleton filament	0.98	16	ALOD2Vec;AML;DKPAOM;DKPAOMLite;DOME;FCA-Map;FCAMapX;KEPLER;Lily;LogMap;ONTOEMMA;POMAP;SANOM;WikiV3;XMap;YAM	22	ALOD2Vec;AML;DKPAOM;DKPAOMLite;DOME;FCAMapX;FCA_Map;KEPLER;LYAM;Lily;LogMap;LogMapBio;LogMapLite;LogMapLt;ONTOEMMA;POMAP;POMAP++;SANOM;WikiV3;XMap;XMap2;YAMBIO
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Psoas_major	psoas major muscle	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Psoas_Major	psoas magnus	1.0	17	ALOD2Vec;AML;Alin;DKPAOM;DKPAOMLite;DOME;FCA-Map;FCAMapX;KEPLER;Lily;LogMap;ONTOEMMA;POMAP;SANOM;WikiV3;XMap;YAM	23	ALOD2Vec;AML;Alin;DKPAOM;DKPAOMLite;DOME;FCAMapX;FCA_Map;KEPLER;LYAM;Lily;LogMap;LogMapBio;LogMapLite;LogMapLt;ONTOEMMA;POMAP;POMAP++;SANOM;WikiV3;XMap;XMap2;YAMBIO
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Rough_endoplasmic_reticulum	granular endoplasmic reticulum	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Rough_Endoplasmic_Reticulum	ergastoplasm	0.98	16	ALOD2Vec;AML;Alin;DKPAOM;DKPAOMLite;DOME;FCA-Map;FCAMapX;KEPLER;LogMap;ONTOEMMA;POMAP;SANOM;WikiV3;XMap;YAM	22	ALOD2Vec;AML;Alin;DKPAOM;DKPAOMLite;DOME;FCAMapX;FCA_Map;KEPLER;LYAM;LogMap;LogMapBio;LogMapLite;LogMapLt;ONTOEMMA;POMAP;POMAP++;SANOM;WikiV3;XMap;XMap2;YAMBIO
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Ribosome	ribosome	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Ribosome	ribosome	1.0	17	ALOD2Vec;AML;Alin;DKPAOM;DKPAOMLite;DOME;FCA-Map;FCAMapX;KEPLER;Lily;LogMap;ONTOEMMA;POMAP;SANOM;WikiV3;XMap;YAM	23	ALOD2Vec;AML;Alin;DKPAOM;DKPAOMLite;DOME;FCAMapX;FCA_Map;KEPLER;LYAM;Lily;LogMap;LogMapBio;LogMapLite;LogMapLt;ONTOEMMA;POMAP;POMAP++;SANOM;WikiV3;XMap;XMap2;YAMBIO
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Lingual_artery	lingual artery	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Lingual_Artery	lingual artery	1.0	17	ALOD2Vec;AML;Alin;DKPAOM;DKPAOMLite;DOME;FCA-Map;FCAMapX;KEPLER;Lily;LogMap;ONTOEMMA;POMAP;SANOM;WikiV3;XMap;YAM	23	ALOD2Vec;AML;Alin;DKPAOM;DKPAOMLite;DOME;FCAMapX;FCA_Map;KEPLER;LYAM;Lily;LogMap;LogMapBio;LogMapLite;LogMapLt;ONTOEMMA;POMAP;POMAP++;SANOM;WikiV3;XMap;XMap2;YAMBIO
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Nasolacrimal_duct	ductus nasolacrimalis	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Nasolacrimal_Duct	nasolacrimal duct	1.0	17	ALOD2Vec;AML;Alin;DKPAOM;DKPAOMLite;DOME;FCA-Map;FCAMapX;KEPLER;Lily;LogMap;ONTOEMMA;POMAP;SANOM;WikiV3;XMap;YAM	23	ALOD2Vec;AML;Alin;DKPAOM;DKPAOMLite;DOME;FCAMapX;FCA_Map;KEPLER;LYAM;Lily;LogMap;LogMapBio;LogMapLite;LogMapLt;ONTOEMMA;POMAP;POMAP++;SANOM;WikiV3;XMap;XMap2;YAMBIO
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Median_nerve	nervus medianus	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Median_Nerve	median nerve	0.98	16	ALOD2Vec;AML;Alin;DKPAOM;DKPAOMLite;DOME;FCA-Map;FCAMapX;KEPLER;LogMap;ONTOEMMA;POMAP;SANOM;WikiV3;XMap;YAM	22	ALOD2Vec;AML;Alin;DKPAOM;DKPAOMLite;DOME;FCAMapX;FCA_Map;KEPLER;LYAM;LogMap;LogMapBio;LogMapLite;LogMapLt;ONTOEMMA;POMAP;POMAP++;SANOM;WikiV3;XMap;XMap2;YAMBIO
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Superior	superior	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Superior	superior	1.0	17	ALOD2Vec;AML;Alin;DKPAOM;DKPAOMLite;DOME;FCA-Map;FCAMapX;KEPLER;Lily;LogMap;ONTOEMMA;POMAP;SANOM;WikiV3;XMap;YAM	23	ALOD2Vec;AML;Alin;DKPAOM;DKPAOMLite;DOME;FCAMapX;FCA_Map;KEPLER;LYAM;Lily;LogMap;LogMapBio;LogMapLite;LogMapLt;ONTOEMMA;POMAP;POMAP++;SANOM;WikiV3;XMap;XMap2;YAMBIO
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Nucleolus	nucleolus	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Nucleolus	nucleolus	1.0	17	ALOD2Vec;AML;Alin;DKPAOM;DKPAOMLite;DOME;FCA-Map;FCAMapX;KEPLER;Lily;LogMap;ONTOEMMA;POMAP;SANOM;WikiV3;XMap;YAM	23	ALOD2Vec;AML;Alin;DKPAOM;DKPAOMLite;DOME;FCAMapX;FCA_Map;KEPLER;LYAM;Lily;LogMap;LogMapBio;LogMapLite;LogMapLt;ONTOEMMA;POMAP;POMAP++;SANOM;WikiV3;XMap;XMap2;YAMBIO
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Cerebellum	epencephalon-1	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Cerebellum	cerebellar	1.0	17	ALOD2Vec;AML;Alin;DKPAOM;DKPAOMLite;DOME;FCA-Map;FCAMapX;KEPLER;Lily;LogMap;ONTOEMMA;POMAP;SANOM;WikiV3;XMap;YAM	23	ALOD2Vec;AML;Alin;DKPAOM;DKPAOMLite;DOME;FCAMapX;FCA_Map;KEPLER;LYAM;Lily;LogMap;LogMapBio;LogMapLite;LogMapLt;ONTOEMMA;POMAP;POMAP++;SANOM;WikiV3;XMap;XMap2;YAMBIO
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Sciatic_nerve	nervus ischiadicus	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Sciatic_Nerve	sciatic nerve	1.0	17	ALOD2Vec;AML;Alin;DKPAOM;DKPAOMLite;DOME;FCA-Map;FCAMapX;KEPLER;Lily;LogMap;ONTOEMMA;POMAP;SANOM;WikiV3;XMap;YAM	23	ALOD2Vec;AML;Alin;DKPAOM;DKPAOMLite;DOME;FCAMapX;FCA_Map;KEPLER;LYAM;Lily;LogMap;LogMapBio;LogMapLite;LogMapLt;ONTOEMMA;POMAP;POMAP++;SANOM;WikiV3;XMap;XMap2;YAMBIO
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Gamma_motor_neuron	gamma motor neuron	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Gamma_Motor_Neuron	gamma motor neuron	1.0	17	ALOD2Vec;AML;Alin;DKPAOM;DKPAOMLite;DOME;FCA-Map;FCAMapX;KEPLER;Lily;LogMap;ONTOEMMA;POMAP;SANOM;WikiV3;XMap;YAM	23	ALOD2Vec;AML;Alin;DKPAOM;DKPAOMLite;DOME;FCAMapX;FCA_Map;KEPLER;LYAM;Lily;LogMap;LogMapBio;LogMapLite;LogMapLt;ONTOEMMA;POMAP;POMAP++;SANOM;WikiV3;XMap;XMap2;YAMBIO
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Lymphatic_vessel	lymph vessel	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Lymphatic_Vessel	lymphatic vessel	1.0	17	ALOD2Vec;AML;Alin;DKPAOM;DKPAOMLite;DOME;FCA-Map;FCAMapX;KEPLER;Lily;LogMap;ONTOEMMA;POMAP;SANOM;WikiV3;XMap;YAM	23	ALOD2Vec;AML;Alin;DKPAOM;DKPAOMLite;DOME;FCAMapX;FCA_Map;KEPLER;LYAM;Lily;LogMap;LogMapBio;LogMapLite;LogMapLt;ONTOEMMA;POMAP;POMAP++;SANOM;WikiV3;XMap;XMap2;YAMBIO
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Endometrial_stroma	stroma of endometrium	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Endometrial_Stroma	endometrial stroma	1.0	17	ALOD2Vec;AML;Alin;DKPAOM;DKPAOMLite;DOME;FCA-Map;FCAMapX;KEPLER;Lily;LogMap;ONTOEMMA;POMAP;SANOM;WikiV3;XMap;YAM	23	ALOD2Vec;AML;Alin;DKPAOM;DKPAOMLite;DOME;FCAMapX;FCA_Map;KEPLER;LYAM;Lily;LogMap;LogMapBio;LogMapLite;LogMapLt;ONTOEMMA;POMAP;POMAP++;SANOM;WikiV3;XMap;XMap2;YAMBIO
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Posterior	posterior	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Posterior	posterior	0.98	16	ALOD2Vec;AML;Alin;DKPAOM;DKPAOMLite;DOME;FCA-Map;FCAMapX;KEPLER;Lily;LogMap;POMAP;SANOM;WikiV3;XMap;YAM	22	ALOD2Vec;AML;Alin;DKPAOM;DKPAOMLite;DOME;FCAMapX;FCA_Map;KEPLER;LYAM;Lily;LogMap;LogMapBio;LogMapLite;LogMapLt;POMAP;POMAP++;SANOM;WikiV3;XMap;XMap2;YAMBIO
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Pseudostratified_columnar_epithelium	pseudostratified columnar epithelium	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Pseudostratified_Columnar_Epithelium	pseudostratified columnar epithelium	1.0	17	ALOD2Vec;AML;Alin;DKPAOM;DKPAOMLite;DOME;FCA-Map;FCAMapX;KEPLER;Lily;LogMap;ONTOEMMA;POMAP;SANOM;WikiV3;XMap;YAM	23	ALOD2Vec;AML;Alin;DKPAOM;DKPAOMLite;DOME;FCAMapX;FCA_Map;KEPLER;LYAM;Lily;LogMap;LogMapBio;LogMapLite;LogMapLt;ONTOEMMA;POMAP;POMAP++;SANOM;WikiV3;XMap;XMap2;YAMBIO
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Periosteum	periosteum	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Periosteum	periosteum	1.0	17	ALOD2Vec;AML;Alin;DKPAOM;DKPAOMLite;DOME;FCA-Map;FCAMapX;KEPLER;Lily;LogMap;ONTOEMMA;POMAP;SANOM;WikiV3;XMap;YAM	23	ALOD2Vec;AML;Alin;DKPAOM;DKPAOMLite;DOME;FCAMapX;FCA_Map;KEPLER;LYAM;Lily;LogMap;LogMapBio;LogMapLite;LogMapLt;ONTOEMMA;POMAP;POMAP++;SANOM;WikiV3;XMap;XMap2;YAMBIO
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Teres_major	teres major	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Teres_Major_Muscle	teres major muscle	0.98	16	ALOD2Vec;AML;DKPAOM;DKPAOMLite;DOME;FCA-Map;FCAMapX;KEPLER;Lily;LogMap;ONTOEMMA;POMAP;SANOM;WikiV3;XMap;YAM	22	ALOD2Vec;AML;DKPAOM;DKPAOMLite;DOME;FCAMapX;FCA_Map;KEPLER;LYAM;Lily;LogMap;LogMapBio;LogMapLite;LogMapLt;ONTOEMMA;POMAP;POMAP++;SANOM;WikiV3;XMap;XMap2;YAMBIO
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Epididymis	epididymis	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Epididymis	epididymis	0.98	16	ALOD2Vec;AML;Alin;DKPAOM;DKPAOMLite;FCA-Map;FCAMapX;KEPLER;Lily;LogMap;ONTOEMMA;POMAP;SANOM;WikiV3;XMap;YAM	22	ALOD2Vec;AML;Alin;DKPAOM;DKPAOMLite;FCAMapX;FCA_Map;KEPLER;LYAM;Lily;LogMap;LogMapBio;LogMapLite;LogMapLt;ONTOEMMA;POMAP;POMAP++;SANOM;WikiV3;XMap;XMap2;YAMBIO
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Gracilis	gracilis	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Gracilis	gracilis	0.98	16	ALOD2Vec;AML;DKPAOM;DKPAOMLite;DOME;FCA-Map;FCAMapX;KEPLER;Lily;LogMap;ONTOEMMA;POMAP;SANOM;WikiV3;XMap;YAM	22	ALOD2Vec;AML;DKPAOM;DKPAOMLite;DOME;FCAMapX;FCA_Map;KEPLER;LYAM;Lily;LogMap;LogMapBio;LogMapLite;LogMapLt;ONTOEMMA;POMAP;POMAP++;SANOM;WikiV3;XMap;XMap2;YAMBIO
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Mesoderm	mesoderm	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Mesoderm	mesoderm	0.98	16	ALOD2Vec;AML;Alin;DKPAOM;DKPAOMLite;FCA-Map;FCAMapX;KEPLER;Lily;LogMap;ONTOEMMA;POMAP;SANOM;WikiV3;XMap;YAM	22	ALOD2Vec;AML;Alin;DKPAOM;DKPAOMLite;FCAMapX;FCA_Map;KEPLER;LYAM;Lily;LogMap;LogMapBio;LogMapLite;LogMapLt;ONTOEMMA;POMAP;POMAP++;SANOM;WikiV3;XMap;XMap2;YAMBIO
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Auditory_ossicle	auditory ossicle	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Auditory_Ossicle	auditory ossicle	0.98	16	ALOD2Vec;AML;Alin;DKPAOM;DKPAOMLite;DOME;FCA-Map;FCAMapX;KEPLER;Lily;LogMap;ONTOEMMA;SANOM;WikiV3;XMap;YAM	21	ALOD2Vec;AML;Alin;DKPAOM;DKPAOMLite;DOME;FCAMapX;FCA_Map;KEPLER;LYAM;Lily;LogMap;LogMapBio;LogMapLite;LogMapLt;ONTOEMMA;SANOM;WikiV3;XMap;XMap2;YAMBIO
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Gastrocolic_ligament	ligamentum gastrocolicum	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Gastrocolic_Ligament	gastrocolic ligament	1.0	17	ALOD2Vec;AML;Alin;DKPAOM;DKPAOMLite;DOME;FCA-Map;FCAMapX;KEPLER;Lily;LogMap;ONTOEMMA;POMAP;SANOM;WikiV3;XMap;YAM	23	ALOD2Vec;AML;Alin;DKPAOM;DKPAOMLite;DOME;FCAMapX;FCA_Map;KEPLER;LYAM;Lily;LogMap;LogMapBio;LogMapLite;LogMapLt;ONTOEMMA;POMAP;POMAP++;SANOM;WikiV3;XMap;XMap2;YAMBIO
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Nuclear_lamina	nuclear lamina	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Nuclear_Lamina	nuclear lamina	1.0	17	ALOD2Vec;AML;Alin;DKPAOM;DKPAOMLite;DOME;FCA-Map;FCAMapX;KEPLER;Lily;LogMap;ONTOEMMA;POMAP;SANOM;WikiV3;XMap;YAM	23	ALOD2Vec;AML;Alin;DKPAOM;DKPAOMLite;DOME;FCAMapX;FCA_Map;KEPLER;LYAM;Lily;LogMap;LogMapBio;LogMapLite;LogMapLt;ONTOEMMA;POMAP;POMAP++;SANOM;WikiV3;XMap;XMap2;YAMBIO
